Segment,Q1.a,Q4.a.3,Q4.a.4,Q4.a.5,Q4.a.6,Q4.a.10,Q4.a.17,Q8.a.1,Q8.a.2,Q8.a.6,Q8.a.8,Q9.a.2,Q9.a.3,Q9.a.4,Q9.a.5,Q9.a.6,Q9.a.8,Q23.a,Q24.a.1
4,2.421258252,1.614172168,0.807086084,1.614172168,3.228344336,1.614172168,1.614172168,4.035430421,1.614172168,4.035430421,1.614172168,1.614172168,1.614172168,0.807086084,1.614172168,0.807086084,1.614172168,0.807086084,2.421258252
4,0.900261443,0.600174295,0.600174295,0.600174295,1.20034859,0.300087148,0.300087148,0.900261443,0.300087148,0.900261443,0.300087148,0.900261443,0.900261443,0.900261443,0.600174295,0.300087148,0.600174295,0.300087148,0.600174295
5,1.993736137,1.993736137,0.996868068,1.993736137,2.990604205,1.993736137,2.990604205,4.984340342,1.993736137,2.990604205,0.996868068,0.996868068,2.990604205,0.996868068,1.993736137,2.990604205,0.996868068,0.996868068,3.987472274
5,2.040632514,1.020316257,1.020316257,1.020316257,2.040632514,1.020316257,1.020316257,3.060948771,3.060948771,4.081265028,1.020316257,1.020316257,2.040632514,1.020316257,2.040632514,1.020316257,1.020316257,1.020316257,4.081265028
3,3.556803408,2.371202272,1.185601136,2.371202272,4.742404545,2.371202272,3.556803408,2.371202272,2.371202272,4.742404545,2.371202272,3.556803408,3.556803408,3.556803408,3.556803408,3.556803408,2.371202272,2.371202272,2.371202272
5,1.185004733,1.7775071,1.7775071,1.7775071,1.7775071,1.185004733,2.962511833,0.592502367,2.370009466,0.592502367,0.592502367,1.7775071,1.7775071,1.7775071,1.7775071,1.7775071,1.7775071,2.370009466,1.7775071
3,2.071687986,1.035843993,0.517921997,0.517921997,0.517921997,0.517921997,2.589609983,1.55376599,1.55376599,1.55376599,1.55376599,0.517921997,0.517921997,1.55376599,1.035843993,1.55376599,1.035843993,0.517921997,1.035843993
1,2.847381418,2.847381418,2.847381418,2.847381418,1.423690709,2.847381418,2.847381418,7.118453546,1.423690709,7.118453546,1.423690709,2.847381418,2.847381418,4.271072127,4.271072127,2.847381418,4.271072127,1.423690709,5.694762836
5,2.337810443,1.168905221,1.168905221,2.337810443,3.506715664,1.168905221,2.337810443,5.844526106,1.168905221,5.844526106,1.168905221,2.337810443,2.337810443,2.337810443,2.337810443,2.337810443,1.168905221,1.168905221,2.337810443
4,1.911944726,0.955972363,0.955972363,2.86791709,4.779861816,1.911944726,1.911944726,3.823889453,0.955972363,4.779861816,0.955972363,1.911944726,1.911944726,1.911944726,1.911944726,1.911944726,1.911944726,0.955972363,1.911944726
5,0.536141869,0.536141869,0.536141869,0.536141869,0.804212803,0.536141869,0.804212803,1.340354672,0.536141869,0.536141869,0.536141869,0.536141869,0.536141869,0.536141869,0.536141869,0.268070934,0.536141869,0.268070934,0.804212803
5,3.328739479,3.328739479,1.66436974,1.66436974,4.993109219,3.328739479,4.993109219,6.657478958,1.66436974,6.657478958,1.66436974,4.993109219,4.993109219,4.993109219,1.66436974,1.66436974,1.66436974,1.66436974,4.993109219
5,1.932661974,1.932661974,1.932661974,2.898992961,2.898992961,2.898992961,4.831654936,4.831654936,0.966330987,4.831654936,0.966330987,1.932661974,1.932661974,1.932661974,2.898992961,1.932661974,1.932661974,0.966330987,3.865323949
4,3.702137939,1.23404598,1.23404598,2.46809196,4.936183919,1.23404598,2.46809196,3.702137939,3.702137939,3.702137939,3.702137939,3.702137939,2.46809196,3.702137939,2.46809196,1.23404598,3.702137939,1.23404598,3.702137939
3,2.582750523,1.291375261,1.291375261,1.291375261,3.874125784,1.291375261,6.456876306,1.291375261,6.456876306,1.291375261,1.291375261,2.582750523,2.582750523,2.582750523,2.582750523,2.582750523,2.582750523,1.291375261,1.291375261
4,3.399567405,1.133189135,1.133189135,2.26637827,4.532756541,2.26637827,3.399567405,2.26637827,3.399567405,3.399567405,1.133189135,3.399567405,3.399567405,1.133189135,2.26637827,1.133189135,3.399567405,1.133189135,3.399567405
1,1.575332072,0.787666036,0.787666036,1.575332072,2.362998108,0.787666036,0.787666036,0.787666036,0.787666036,0.787666036,3.93833018,0.787666036,0.787666036,0.787666036,1.575332072,1.575332072,0.787666036,0.787666036,1.575332072
4,1.078722933,0.719148622,0.719148622,1.078722933,1.797871555,0.719148622,0.719148622,1.797871555,0.359574311,1.797871555,1.797871555,0.719148622,0.719148622,0.719148622,0.719148622,0.719148622,0.719148622,0.359574311,1.438297244
4,4.742404545,4.742404545,5.928005681,1.185601136,2.371202272,5.928005681,4.742404545,4.742404545,4.742404545,1.185601136,5.928005681,1.185601136,3.556803408,1.185601136,1.185601136,2.371202272,1.185601136,1.185601136,2.371202272
1,2.665063824,1.776709216,1.776709216,0.888354608,0.888354608,1.776709216,2.665063824,4.44177304,2.665063824,4.44177304,4.44177304,1.776709216,1.776709216,1.776709216,0.888354608,0.888354608,0.888354608,0.888354608,1.776709216
4,3.407713908,1.135904636,1.135904636,1.135904636,5.67952318,1.135904636,2.271809272,4.543618544,4.543618544,1.135904636,2.271809272,2.271809272,2.271809272,2.271809272,2.271809272,1.135904636,2.271809272,1.135904636,5.67952318
5,3.735995623,1.867997811,1.867997811,5.603993434,1.867997811,5.603993434,7.471991246,1.867997811,5.603993434,1.867997811,7.471991246,5.603993434,1.867997811,5.603993434,3.735995623,3.735995623,1.867997811,1.867997811,5.603993434
5,0.759613743,0.759613743,0.759613743,1.519227485,2.278841228,1.519227485,3.798068713,0.759613743,1.519227485,3.798068713,0.759613743,1.519227485,1.519227485,1.519227485,1.519227485,1.519227485,1.519227485,0.759613743,3.03845497
2,0.60682292,0.60682292,1.21364584,1.21364584,1.21364584,0.60682292,1.21364584,1.82046876,1.82046876,1.82046876,0.60682292,1.82046876,1.21364584,1.82046876,1.21364584,0.60682292,0.60682292,0.60682292,1.82046876
4,2.51456089,2.51456089,3.771841335,6.286402225,1.257280445,1.257280445,3.771841335,3.771841335,3.771841335,3.771841335,5.02912178,3.771841335,3.771841335,3.771841335,2.51456089,2.51456089,1.257280445,3.771841335,5.02912178
4,2.815673145,2.815673145,1.407836573,1.407836573,4.223509718,1.407836573,1.407836573,2.815673145,2.815673145,2.815673145,1.407836573,1.407836573,2.815673145,1.407836573,2.815673145,1.407836573,1.407836573,1.407836573,4.223509718
3,1.703821159,1.703821159,1.703821159,2.555731739,4.259552898,1.703821159,2.555731739,2.555731739,2.555731739,4.259552898,2.555731739,0.85191058,1.703821159,2.555731739,1.703821159,0.85191058,1.703821159,0.85191058,2.555731739
4,2.26637827,1.133189135,1.133189135,1.133189135,5.665945676,1.133189135,3.399567405,4.532756541,1.133189135,3.399567405,1.133189135,2.26637827,2.26637827,2.26637827,2.26637827,2.26637827,2.26637827,2.26637827,2.26637827
3,1.182102859,0.59105143,0.59105143,0.59105143,2.364205719,0.59105143,1.182102859,2.364205719,1.773154289,2.364205719,0.59105143,1.182102859,1.182102859,1.182102859,1.182102859,0.59105143,1.182102859,0.59105143,1.773154289
5,0.701803561,2.105410682,0.701803561,2.105410682,1.403607121,3.509017803,2.105410682,0.701803561,3.509017803,0.701803561,3.509017803,1.403607121,2.105410682,0.701803561,1.403607121,1.403607121,0.701803561,2.105410682,1.403607121
5,2.568444954,1.712296636,0.856148318,1.712296636,3.424593272,1.712296636,3.424593272,1.712296636,4.28074159,3.424593272,4.28074159,0.856148318,0.856148318,0.856148318,1.712296636,0.856148318,1.712296636,0.856148318,4.28074159
1,1.144982713,1.144982713,1.144982713,2.289965426,1.717474069,1.144982713,1.717474069,0.572491356,0.572491356,1.717474069,1.717474069,1.144982713,1.144982713,1.144982713,1.144982713,1.144982713,1.144982713,0.572491356,1.717474069
4,1.415623091,2.123434636,0.707811545,2.831246182,3.539057727,2.123434636,0.707811545,0.707811545,0.707811545,0.707811545,3.539057727,1.415623091,1.415623091,1.415623091,1.415623091,1.415623091,1.415623091,0.707811545,2.831246182
3,7.754850376,1.550970075,1.550970075,3.10194015,4.652910226,1.550970075,1.550970075,7.754850376,1.550970075,7.754850376,1.550970075,3.10194015,3.10194015,3.10194015,3.10194015,3.10194015,3.10194015,1.550970075,4.652910226
5,4.419655318,1.473218439,1.473218439,1.473218439,5.892873758,4.419655318,7.366092197,4.419655318,4.419655318,4.419655318,1.473218439,2.946436879,2.946436879,2.946436879,2.946436879,2.946436879,2.946436879,1.473218439,2.946436879
1,2.662890076,2.662890076,1.331445038,2.662890076,2.662890076,1.331445038,5.325780153,3.994335114,3.994335114,6.657225191,1.331445038,2.662890076,2.662890076,2.662890076,1.331445038,3.994335114,1.331445038,1.331445038,2.662890076
3,1.880070464,0.940035232,0.940035232,1.880070464,2.820105696,0.940035232,0.940035232,3.760140927,2.820105696,2.820105696,1.880070464,0.940035232,0.940035232,0.940035232,1.880070464,0.940035232,1.880070464,0.940035232,1.880070464
5,1.034095202,1.034095202,1.034095202,2.068190403,1.034095202,2.585238004,2.068190403,1.551142802,2.068190403,0.517047601,0.517047601,0.517047601,0.517047601,0.517047601,1.551142802,0.517047601,0.517047601,1.034095202,1.034095202
3,2.484077909,0.82802597,0.82802597,1.656051939,3.312103879,2.484077909,2.484077909,2.484077909,1.656051939,2.484077909,0.82802597,0.82802597,1.656051939,1.656051939,1.656051939,0.82802597,1.656051939,0.82802597,2.484077909
5,2.968941622,2.968941622,2.968941622,2.968941622,2.968941622,2.968941622,2.968941622,2.968941622,2.968941622,3.958588829,2.968941622,0.989647207,1.979294415,0.989647207,2.968941622,1.979294415,0.989647207,0.989647207,3.958588829
5,0.989604363,0.989604363,1.979208726,2.968813089,1.979208726,0.989604363,2.968813089,0.989604363,4.948021816,4.948021816,0.989604363,0.989604363,1.979208726,0.989604363,0.989604363,0.989604363,2.968813089,0.989604363,1.979208726
4,1.703821159,0.85191058,0.85191058,0.85191058,3.407642318,0.85191058,4.259552898,2.555731739,2.555731739,2.555731739,0.85191058,1.703821159,1.703821159,1.703821159,1.703821159,1.703821159,1.703821159,0.85191058,3.407642318
5,6.180664572,1.236132914,1.236132914,2.472265829,3.708398743,4.944531658,3.708398743,2.472265829,2.472265829,2.472265829,2.472265829,2.472265829,2.472265829,2.472265829,2.472265829,2.472265829,2.472265829,1.236132914,4.944531658
3,2.189956556,1.094978278,1.094978278,2.189956556,4.379913113,1.094978278,1.094978278,1.094978278,3.284934835,2.189956556,1.094978278,1.094978278,1.094978278,1.094978278,1.094978278,1.094978278,2.189956556,1.094978278,1.094978278
5,3.623777824,2.717833368,3.623777824,2.717833368,1.811888912,3.623777824,2.717833368,0.905944456,0.905944456,0.905944456,0.905944456,0.905944456,0.905944456,0.905944456,0.905944456,0.905944456,0.905944456,0.905944456,1.811888912
3,2.123434636,0.707811545,0.707811545,2.123434636,2.831246182,1.415623091,1.415623091,2.123434636,2.831246182,1.415623091,2.123434636,0.707811545,1.415623091,1.415623091,1.415623091,1.415623091,2.123434636,0.707811545,1.415623091
5,2.584858851,0.861619617,0.861619617,2.584858851,4.308098085,2.584858851,1.723239234,1.723239234,4.308098085,0.861619617,0.861619617,0.861619617,0.861619617,0.861619617,0.861619617,1.723239234,1.723239234,0.861619617,2.584858851
2,0.894644051,1.341966076,0.894644051,0.894644051,1.341966076,0.894644051,1.341966076,0.447322025,0.894644051,1.789288101,1.789288101,0.447322025,0.447322025,0.447322025,1.341966076,0.447322025,0.447322025,0.447322025,1.789288101
2,0.895746691,2.687240074,1.791493383,2.687240074,1.791493383,4.478733457,4.478733457,4.478733457,4.478733457,4.478733457,0.895746691,0.895746691,0.895746691,0.895746691,0.895746691,0.895746691,0.895746691,0.895746691,3.582986766
5,0.860043928,0.860043928,0.860043928,1.720087857,3.440175713,0.860043928,1.720087857,4.300219641,1.720087857,4.300219641,2.580131785,2.580131785,2.580131785,2.580131785,1.720087857,0.860043928,1.720087857,0.860043928,0.860043928
4,1.977597556,0.988798778,0.988798778,0.988798778,4.94399389,0.988798778,1.977597556,0.988798778,3.955195112,0.988798778,0.988798778,1.977597556,2.966396334,1.977597556,2.966396334,0.988798778,1.977597556,0.988798778,1.977597556
5,2.671672331,2.671672331,2.671672331,2.671672331,2.671672331,2.671672331,2.671672331,2.671672331,2.671672331,2.671672331,2.671672331,1.781114888,1.781114888,1.781114888,1.781114888,0.890557444,1.781114888,0.890557444,0.890557444
3,3.137209155,0.784302289,0.784302289,0.784302289,1.568604577,0.784302289,0.784302289,3.921511444,0.784302289,3.921511444,0.784302289,0.784302289,0.784302289,0.784302289,0.784302289,0.784302289,0.784302289,0.784302289,2.352906866
2,2.711716804,0.903905601,0.903905601,1.807811203,1.807811203,0.903905601,1.807811203,4.519528007,1.807811203,4.519528007,0.903905601,1.807811203,1.807811203,1.807811203,1.807811203,0.903905601,0.903905601,0.903905601,3.615622406
4,1.899803845,0.949901923,0.949901923,1.899803845,2.849705768,1.899803845,4.749509613,4.749509613,4.749509613,0.949901923,0.949901923,0.949901923,1.899803845,1.899803845,1.899803845,1.899803845,0.949901923,0.949901923,3.799607691
4,3.446478468,1.723239234,0.861619617,1.723239234,2.584858851,1.723239234,3.446478468,0.861619617,3.446478468,2.584858851,0.861619617,1.723239234,1.723239234,1.723239234,1.723239234,1.723239234,0.861619617,0.861619617,2.584858851
3,2.847381418,1.423690709,1.423690709,1.423690709,2.847381418,1.423690709,2.847381418,7.118453546,1.423690709,7.118453546,1.423690709,1.423690709,1.423690709,1.423690709,1.423690709,1.423690709,1.423690709,1.423690709,2.847381418
5,3.060948771,1.020316257,1.020316257,1.020316257,2.040632514,1.020316257,3.060948771,1.020316257,1.020316257,5.101581285,1.020316257,2.040632514,2.040632514,1.020316257,2.040632514,2.040632514,2.040632514,1.020316257,2.040632514
4,1.979208726,0.989604363,0.989604363,1.979208726,2.968813089,0.989604363,2.968813089,4.948021816,0.989604363,4.948021816,0.989604363,0.989604363,1.979208726,1.979208726,1.979208726,1.979208726,1.979208726,0.989604363,1.979208726
4,5.536515131,2.768257566,2.768257566,4.152386348,6.920643914,2.768257566,4.152386348,6.920643914,2.768257566,1.384128783,2.768257566,1.384128783,2.768257566,1.384128783,4.152386348,1.384128783,2.768257566,1.384128783,5.536515131
5,5.419010009,4.064257507,4.064257507,4.064257507,4.064257507,4.064257507,4.064257507,1.354752502,6.773762511,1.354752502,1.354752502,4.064257507,4.064257507,4.064257507,4.064257507,4.064257507,4.064257507,1.354752502,4.064257507
4,1.921957174,1.921957174,1.921957174,1.921957174,2.562609566,1.921957174,1.921957174,3.203261957,0.640652391,3.203261957,0.640652391,0.640652391,0.640652391,0.640652391,1.281304783,0.640652391,1.281304783,0.640652391,1.281304783
3,5.321980328,1.330495082,1.330495082,1.330495082,6.65247541,2.660990164,6.65247541,3.991485246,5.321980328,1.330495082,3.991485246,2.660990164,2.660990164,2.660990164,2.660990164,2.660990164,1.330495082,1.330495082,5.321980328
4,2.975198062,0.743799515,0.743799515,1.487599031,3.718997577,0.743799515,3.718997577,0.743799515,3.718997577,0.743799515,0.743799515,1.487599031,1.487599031,1.487599031,1.487599031,1.487599031,0.743799515,0.743799515,1.487599031
5,1.239217099,1.239217099,1.239217099,1.239217099,1.858825649,0.61960855,1.858825649,3.098042748,0.61960855,3.098042748,0.61960855,1.239217099,1.239217099,1.239217099,1.239217099,1.239217099,1.239217099,0.61960855,2.478434199
5,1.641155312,1.641155312,1.641155312,1.641155312,2.461732969,0.820577656,2.461732969,3.282310625,2.461732969,3.282310625,0.820577656,0.820577656,2.461732969,2.461732969,1.641155312,2.461732969,0.820577656,0.820577656,1.641155312
4,1.837051811,1.837051811,0.918525905,0.918525905,3.674103621,2.755577716,1.837051811,3.674103621,2.755577716,3.674103621,4.592629527,1.837051811,1.837051811,1.837051811,1.837051811,0.918525905,1.837051811,0.918525905,2.755577716
3,2.756100003,3.674800004,3.674800004,3.674800004,3.674800004,3.674800004,3.674800004,3.674800004,4.593500005,0.918700001,1.837400002,1.837400002,1.837400002,1.837400002,1.837400002,1.837400002,1.837400002,0.918700001,3.674800004
5,2.189956556,1.094978278,1.094978278,1.094978278,2.189956556,1.094978278,2.189956556,5.474891391,1.094978278,5.474891391,1.094978278,1.094978278,2.189956556,2.189956556,3.284934835,1.094978278,1.094978278,1.094978278,3.284934835
4,5.404414601,1.35110365,1.35110365,1.35110365,5.404414601,1.35110365,1.35110365,2.702207301,4.053310951,5.404414601,2.702207301,2.702207301,2.702207301,2.702207301,2.702207301,2.702207301,2.702207301,1.35110365,2.702207301
1,0.830783409,2.492350227,0.830783409,0.830783409,2.492350227,0.830783409,0.830783409,4.153917046,0.830783409,0.830783409,4.153917046,0.830783409,1.661566818,1.661566818,0.830783409,0.830783409,0.830783409,0.830783409,3.323133637
4,3.860512332,1.286837444,1.286837444,1.286837444,3.860512332,2.573674888,5.147349776,6.434187219,2.573674888,6.434187219,1.286837444,2.573674888,1.286837444,1.286837444,2.573674888,2.573674888,2.573674888,1.286837444,6.434187219
4,2.584858851,0.861619617,0.861619617,0.861619617,2.584858851,0.861619617,4.308098085,1.723239234,4.308098085,1.723239234,0.861619617,0.861619617,2.584858851,2.584858851,2.584858851,2.584858851,1.723239234,0.861619617,0.861619617
4,4.039857673,5.386476898,5.386476898,5.386476898,2.693238449,5.386476898,4.039857673,2.693238449,2.693238449,6.733096122,2.693238449,1.346619224,1.346619224,4.039857673,1.346619224,1.346619224,2.693238449,1.346619224,2.693238449
3,1.201960437,1.201960437,1.201960437,3.605881311,6.009802185,1.201960437,1.201960437,4.807841748,1.201960437,4.807841748,1.201960437,3.605881311,1.201960437,3.605881311,2.403920874,2.403920874,3.605881311,1.201960437,2.403920874
4,3.784167451,3.784167451,2.522778301,3.784167451,5.045556601,2.522778301,5.045556601,6.306945752,5.045556601,6.306945752,2.522778301,2.522778301,3.784167451,3.784167451,3.784167451,1.26138915,3.784167451,1.26138915,6.306945752
4,2.454421472,1.636280982,1.636280982,2.454421472,3.272561963,1.636280982,3.272561963,1.636280982,3.272561963,1.636280982,1.636280982,0.818140491,0.818140491,2.454421472,0.818140491,0.818140491,0.818140491,0.818140491,3.272561963
5,3.553902318,5.330853476,5.330853476,5.330853476,3.553902318,5.330853476,5.330853476,5.330853476,5.330853476,5.330853476,5.330853476,5.330853476,5.330853476,5.330853476,5.330853476,5.330853476,5.330853476,1.776951159,3.553902318
